augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dtype,epochs,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,prefix,profile,reduction,resume,save_frequency,seed,start_epoch,use_pretrained,wd,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),16,,.,0.450824,0.690981,0.483350,0.721707
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),17,,.,0.446332,0.692335,0.487534,0.725819
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),18,,.,0.448383,0.693142,0.490842,0.729181
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),19,,.,0.461108,0.700804,0.494343,0.732191
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),20,,.,0.452785,0.694242,0.497489,0.734508
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),21,,.,0.454184,0.696112,0.500651,0.737681
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),22,,.,0.463728,0.704245,0.502378,0.739236
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),23,,.,0.458207,0.700024,0.505277,0.741363
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),24,,.,0.455726,0.698564,0.507439,0.743484
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),25,,.,0.445672,0.689059,0.509328,0.745144
