activation_method,add_relu_to_downsample,augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,reduction,resume,save_frequency,seed,slices,start_epoch,use_approx_sign,use_pretrained,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),12, 2165.036266,.,0.510176,0.749659,0.532629,0.766868
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),13, 2163.871974,.,0.507957,0.747281,0.538634,0.772388
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),14, 2164.637678,.,0.516755,0.753399,0.544196,0.776589
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),15, 2175.792413,.,0.518594,0.754798,0.548630,0.780074
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),16, 2171.210708,.,0.520573,0.758077,0.552230,0.783037
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),17, 2171.595130,.,0.524952,0.762116,0.556673,0.786006
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),18, 2173.251709,.,0.519571,0.758454,0.560481,0.789250
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),19, 2174.498385,.,0.531830,0.767354,0.563228,0.791656
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),20, 2173.585501,.,0.532370,0.764835,0.566259,0.794129
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),21, 2162.924731,.,0.532370,0.765555,0.568341,0.796104
