augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dtype,epochs,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,prefix,profile,reduction,resume,save_frequency,seed,start_epoch,use_pretrained,wd,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),16,,.,0.451845,0.697803,0.492546,0.730897
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),17,,.,0.461577,0.704544,0.497040,0.734242
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),18,,.,0.464409,0.707446,0.500559,0.737664
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),19,,.,0.475112,0.715269,0.504608,0.740731
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),20,,.,0.465509,0.708067,0.507255,0.743982
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),21,,.,0.469050,0.712336,0.510882,0.746416
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),22,,.,0.465309,0.704826,0.513693,0.748936
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),23,,.,0.482474,0.723291,0.516274,0.751161
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),24,,.,0.479934,0.721111,0.518170,0.753212
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),25,,.,0.477582,0.718990,0.520814,0.755074
