num_params,num_params_q,model_size,model_size_q,flops_total,flops_fp,flops_q,flops_combined,activation_method,add_relu_to_downsample,approximation,augmentation,batch_norm,batch_size,batchnorm_at_end,bits,bits_a,block_config,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dilated,downsample_sc_groups,downsample_structure,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,improvement_block_type,init_features,initial_layers,initialization,interrupt_at,kvstore,log,log_interval,lr,lr_factor,lr_mode,lr_steps,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,progress,reduction,resume,resume_states,save_frequency,seed,slices,start_epoch,test_run,use_pretrained,warmup_epochs,warmup_lr,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001959,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,11, 6282.602920,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.544054,0.780030,0.478081,0.710678
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001951,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,12, 6276.857455,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.553477,0.782690,0.483603,0.715455
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001943,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,13, 6288.832238,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.551251,0.783728,0.488460,0.719552
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001934,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,14, 6291.163962,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.556998,0.787752,0.492084,0.722661
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001924,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,15, 6290.928456,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.561360,0.791113,0.495364,0.725563
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001914,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,16, 6358.519173,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.561220,0.792994,0.499535,0.728769
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001903,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,17, 6283.380625,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.566236,0.793738,0.502802,0.731532
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001891,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,18, 6345.014642,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.563980,0.796035,0.504843,0.733269
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001879,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,19, 6345.723226,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.572083,0.797535,0.507393,0.735693
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001866,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,20, 6349.220080,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.572403,0.799056,0.509558,0.737589
