augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dtype,epochs,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,prefix,profile,reduction,resume,save_frequency,seed,start_epoch,use_pretrained,wd,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),27,,.,0.474232,0.716609,0.524318,0.757499
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),28,,.,0.479573,0.719750,0.526336,0.759439
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),29,,.,0.475823,0.718710,0.527421,0.760992
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),30,,.,0.475072,0.717290,0.529265,0.762691
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),31,,.,0.482674,0.723151,0.530931,0.763733
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),32,,.,0.527449,0.757542,0.568898,0.791705
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),33,,.,0.525416,0.758272,0.574946,0.795902
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),34,,.,0.527549,0.761304,0.575710,0.796768
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),35,,.,0.526368,0.758443,0.576505,0.797887
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,60,"0,1",128,128,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,None,densenet21,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),36,,.,0.524628,0.757162,0.576019,0.797547
