num_params,num_params_q,model_size,model_size_q,flops_total,flops_fp,flops_q,flops_combined,activation_method,approximation,augmentation,batch_norm,batch_size,bits,bits_a,block_config,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dilated,downsample_sc_groups,downsample_structure,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,init_features,initial_layers,initialization,interrupt_at,kvstore,log,log_interval,lr,lr_factor,lr_mode,lr_steps,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,progress,reduction,resume,resume_states,save_frequency,seed,slices,start_epoch,test_run,use_group_norm,use_pretrained,warmup_epochs,warmup_lr,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,medium,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002960,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",,,1,123,,0,False,,False,0,0.0,0.0,det_sign,meta/tblogs,11, 7701.646565,00_haojin_large_meliusnet,0.610925,0.829395,0.548295,0.767618
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002953,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,12, 8029.799903,00_haojin_large_meliusnet,0.615683,0.831414,0.536396,0.756945
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002945,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,13, 7758.905831,00_haojin_large_meliusnet,0.614403,0.831914,0.544425,0.763811
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002936,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,14, 7763.452213,00_haojin_large_meliusnet,0.618082,0.834133,0.550506,0.768523
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002927,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,15, 7717.454056,00_haojin_large_meliusnet,0.625100,0.838312,0.555724,0.771621
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002917,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,16, 7724.909059,00_haojin_large_meliusnet,0.630038,0.841551,0.560200,0.775896
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002906,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,17, 7762.982720,00_haojin_large_meliusnet,0.629046,0.844191,0.564358,0.779599
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002895,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,18, 7754.548355,00_haojin_large_meliusnet,0.632997,0.844650,0.568319,0.782271
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002883,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,19, 7736.200009,00_haojin_large_meliusnet,0.633837,0.845829,0.572095,0.785382
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002870,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,20, 7742.509060,00_haojin_large_meliusnet,0.636616,0.846349,0.576494,0.788485
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002857,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,21, 7725.318690,00_haojin_large_meliusnet,0.638256,0.849048,0.578577,0.790685
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002844,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,22, 7744.669995,00_haojin_large_meliusnet,0.640195,0.849988,0.582537,0.793164
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002829,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,23, 7766.954887,00_haojin_large_meliusnet,0.641947,0.851763,0.584397,0.794635
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002814,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,24, 7728.592010,00_haojin_large_meliusnet,0.641815,0.852807,0.587989,0.797501
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002799,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,25, 7764.269670,00_haojin_large_meliusnet,0.648592,0.855066,0.590039,0.798775
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002783,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,26, 7763.898844,00_haojin_large_meliusnet,0.644294,0.856446,0.592347,0.800478
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002767,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,27, 7750.288484,00_haojin_large_meliusnet,0.650892,0.857746,0.594979,0.802723
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002749,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,28, 7755.158000,00_haojin_large_meliusnet,0.646933,0.855426,0.597246,0.804954
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002732,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,29, 7756.183476,00_haojin_large_meliusnet,0.651643,0.859255,0.599500,0.806499
55555336,52641792,211.93,17.39,18560000000.0,245760000.0,18320000000.0,531950000.00000006,det_sign,,high,,12,1,1,"6,12,24,12",0,1.3,/mnt/elab/haojin/imageNet/rec,.,imagenet,False,,None,False,float32,150,,"0,1,2,3,4,5,6,7",64,64,grouped_stem,gaussian,None,device,image_classification_meliusNet-59-150.log,100,0.002714,0.1,cosine,"30,60,90",cosine,meliusnet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.5,3,3.5",model/meliusnet_flex_1bit_0010_acc_0.6109.params,model/meliusnet_flex_1bit_0010_acc_0.6109.states,1,123,,11,False,,False,0,0.0,0.0,det_sign,meta/tblogs,30, 7784.401375,00_haojin_large_meliusnet,0.653811,0.861264,0.601914,0.808474
