batch_norm,batch_size,bits,builtin_profiler,data_dir,dataset,dtype,epochs,gpus,kvstore,log_interval,lr,lr_factor,lr_steps,mode,model,momentum,num_workers,optimizer,prefix,profile,resume,save_frequency,seed,start_epoch,use_pretrained,use_thumbnail,wd,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,19,,.,0.442568,0.688321,0.483589,0.724505,0.442568,0.688321,0.483589,0.724505
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,20,,.,0.445153,0.690837,0.486897,0.727304,0.445153,0.690837,0.486897,0.727304
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,21,,.,0.445093,0.689059,0.490349,0.730009,0.445093,0.689059,0.490349,0.730009
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,22,,.,0.454127,0.697115,0.493001,0.732467,0.454127,0.697115,0.493001,0.732467
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,23,,.,0.447091,0.690637,0.496118,0.735145,0.447091,0.690637,0.496118,0.735145
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,24,,.,0.454046,0.697196,0.498612,0.737752,0.454046,0.697196,0.498612,0.737752
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,25,,.,0.457001,0.703884,0.500902,0.739445,0.457001,0.703884,0.500902,0.739445
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,26,,.,0.455782,0.699149,0.502677,0.741676,0.455782,0.699149,0.502677,0.741676
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,27,,.,0.459716,0.701823,0.505574,0.743468,0.459716,0.701823,0.505574,0.743468
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,28,,.,0.456821,0.700008,0.507272,0.745264,0.456821,0.700008,0.507272,0.745264
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,29,,.,0.460078,0.702605,0.509202,0.747223,0.460078,0.702605,0.509202,0.747223
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,30,,.,0.461438,0.701823,0.511303,0.748737,0.461438,0.701823,0.511303,0.748737
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,31,,.,0.464374,0.706082,0.513130,0.750471,0.464374,0.706082,0.513130,0.750471
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,32,,.,0.456831,0.701482,0.515047,0.752398,0.456831,0.701482,0.515047,0.752398
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,33,,.,0.465433,0.706102,0.516479,0.753848,0.465433,0.706102,0.516479,0.753848
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,34,,.,0.465293,0.709659,0.517578,0.754850,0.465293,0.709659,0.517578,0.754850
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,35,,.,0.471174,0.714143,0.520000,0.756331,0.471174,0.714143,0.520000,0.756331
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,36,,.,0.462656,0.707341,0.521108,0.757120,0.462656,0.707341,0.521108,0.757120
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,37,,.,0.468151,0.712796,0.522063,0.758506,0.468151,0.712796,0.522063,0.758506
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,38,,.,0.473077,0.712881,0.523370,0.759886,0.473077,0.712881,0.523370,0.759886
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,39,,.,0.468111,0.709399,0.524643,0.760696,0.468111,0.709399,0.524643,0.760696
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,40,,.,0.466406,0.710557,0.525822,0.761909,0.466406,0.710557,0.525822,0.761909
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,41,,.,0.473086,0.714934,0.527402,0.762873,0.473086,0.714934,0.527402,0.762873
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,42,,.,0.509411,0.746663,0.563074,0.789557,0.509411,0.746663,0.563074,0.789557
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,43,,.,0.509856,0.746454,0.569897,0.794673,0.509856,0.746454,0.569897,0.794673
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,44,,.,0.512568,0.749161,0.572515,0.796643,0.512568,0.749161,0.572515,0.796643
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,45,,.,0.511189,0.746683,0.573663,0.797851,0.511189,0.746683,0.573663,0.797851
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,46,,.,0.513642,0.747616,0.575064,0.798491,0.513642,0.747616,0.575064,0.798491
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,47,,.,0.518942,0.751778,0.580633,0.802509,0.518942,0.751778,0.580633,0.802509
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,48,,.,0.519391,0.750821,0.581952,0.804125,0.519391,0.750821,0.581952,0.804125
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,49,,.,0.517443,0.752118,0.582695,0.804133,0.517443,0.752118,0.582695,0.804133
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v1-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,50,,.,0.518203,0.754975,0.582615,0.804656,0.518203,0.754975,0.582615,0.804656
