activation_method,add_relu_to_downsample,augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,reduction,resume,save_frequency,seed,slices,start_epoch,use_approx_sign,use_pretrained,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),12, 1510.848263,.,0.444251,0.690805,0.502653,0.741725
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),13, 1509.706012,.,0.449279,0.695153,0.509485,0.747882
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),14, 1510.010169,.,0.452123,0.697756,0.515311,0.752730
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),15, 1512.961104,.,0.460817,0.704046,0.520845,0.757448
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),16, 1512.409235,.,0.459495,0.705529,0.526657,0.761487
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),17, 1505.303615,.,0.471261,0.713469,0.530901,0.766211
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),18, 1504.208952,.,0.462380,0.704507,0.535536,0.769551
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),19, 1511.180545,.,0.466987,0.711118,0.539443,0.772698
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),20, 1506.885667,.,0.473732,0.716219,0.542634,0.775839
sign_approx_sign,,3,,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,40,True,"0,1,2,3",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,sign_approx_sign,meta/tblogs'),21, 1508.289283,.,0.467268,0.710757,0.546788,0.779115
