num_params,num_params_q,model_size,model_size_q,flops_total,flops_fp,flops_q,flops_combined,activation_method,add_relu_to_downsample,approximation,augmentation,batch_norm,batch_size,batchnorm_at_end,bits,bits_a,block_config,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dilated,downsample_sc_groups,downsample_structure,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,improvement_block_type,init_features,initial_layers,initialization,interrupt_at,kvstore,log,log_interval,lr,lr_factor,lr_mode,lr_steps,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,progress,reduction,resume,resume_states,save_frequency,seed,slices,start_epoch,test_run,use_pretrained,warmup_epochs,warmup_lr,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001959,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,11, 4785.567957,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.536232,0.772867,0.472411,0.704927
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001951,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,12, 4790.098974,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.542194,0.778869,0.476826,0.708198
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001943,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,13, 4787.492702,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.544737,0.778593,0.481011,0.712853
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001934,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,14, 4788.895424,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.549656,0.782891,0.484823,0.715593
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001924,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,15, 4781.741219,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.547035,0.782370,0.488133,0.718873
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001914,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,16, 4781.539866,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.555218,0.786652,0.491954,0.721527
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001903,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,17, 4778.604768,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.553688,0.786925,0.495123,0.724137
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001891,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,18, 4782.332864,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.559219,0.790613,0.496848,0.726078
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001879,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,19, 4780.700369,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.563100,0.793954,0.498956,0.727853
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001866,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,20, 4776.621415,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.562860,0.792774,0.501822,0.730075
