add_relu_to_downsample,augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,reduction,resume,save_frequency,seed,slices,start_epoch,use_approx_sign,use_pretrained,wd,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),13,,.,0.736679,0.981270,0.760490,0.986013
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),14,,.,0.723558,0.976863,0.764163,0.986899
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),15,,.,0.755909,0.983974,0.773537,0.987692
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),16,,.,0.752504,0.985176,0.784155,0.988762
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),17,,.,0.763746,0.986155,0.790841,0.989090
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),18,,.,0.789764,0.986979,0.795316,0.989450
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),19,,.,0.768630,0.986378,0.796675,0.990004
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),20,,.,0.795272,0.989884,0.806506,0.990929
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),21,,.,0.775641,0.989383,0.810042,0.991268
False,3,False,128,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,cifar10,False,float32,150,True,0,128,128,gaussian,device,image-classification.log,50,0.01,0.3,"75,100,125",False,imperative,densenet21,0.9,4,adam,meta/plot,False,model,False,"2,2,2",,10,123,1,0,False,False,0.0,meta/tblogs'),22,,.,0.780549,0.987079,0.814063,0.991026
