activation_method,add_relu_to_downsample,augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,reduction,resume,save_frequency,seed,slices,start_epoch,use_approx_sign,use_pretrained,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),12, 2333.044176,.,0.425132,0.672195,0.474717,0.715755
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),13, 2332.225741,.,0.433644,0.681286,0.480785,0.720847
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),14, 2331.241900,.,0.441967,0.686138,0.485340,0.726053
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),15, 2333.752696,.,0.447391,0.693874,0.490829,0.730313
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),16, 2331.764711,.,0.445974,0.693089,0.495014,0.734576
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),17, 2335.548279,.,0.452026,0.696751,0.498985,0.738207
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),18, 2334.339794,.,0.453205,0.699848,0.503040,0.741391
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),19, 2334.854760,.,0.452965,0.696875,0.506130,0.744481
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),20, 2332.488185,.,0.447670,0.693195,0.509497,0.746914
det_sign,,3,,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,False,float32,40,False,"0,1",,,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_e1-scaled,0.9,4,adam,meta/plot,True,model,False,,,1,123,1,0,,False,0.0,det_sign,meta/tblogs'),21, 2331.375609,.,0.458320,0.702026,0.512604,0.749405
